Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,annee.ouverture,mois.ouverture
7492341,C1,F6,2022-12-18,11:46:00,168,Accident,2022-12-18,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
8298682,C4,F8,2022-10-27,15:38:00,1786,"Clés, Carburant, Crevaison",2022-10-27,Diesel,Higgins,,1,0,0,0,0,0,2022,10
6502922,C13,F100,2021-10-18,09:55:00,1326,"Clés, Carburant, Crevaison",2021-10-18,Diesel,MCS,,1,0,0,0,0,0,2021,10
8232390,C4,F4,2021-12-12,13:20:00,1073,Accident,2021-12-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
8232781,C1,F109,2022-10-28,16:48:00,1293,Panne mécanique,2022-10-28,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,10
7792247,C6,F35,2022-08-08,09:57:00,1370,Vol / Vandalisme,2022-08-07,Autre,MCS,Assistance,1,0,0,0,0,0,2022,8
7757825,C10,,2021-05-29,11:45:00,1049,Panne mécanique,2021-05-29,Essence,MCS,Assistance,1,0,0,0,0,0,2021,5
5986444,C5,F69,2022-05-27,19:04:00,601,Panne mécanique,2022-05-27,Electricité,MCS,Assistance,1,1,0,0,0,0,2022,5
7065245,C1,F0,2021-08-20,01:00:00,269,Panne mécanique,2021-08-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
8147639,C4,F4,2021-05-03,10:47:00,1478,Panne mécanique,2021-05-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
5865482,C3,F3,2022-06-24,08:11:00,171,Panne mécanique,2022-06-23,Diesel,MCS,,1,0,0,0,0,0,2022,6
7518251,C18,F34,2022-01-24,20:53:00,793,"Clés, Carburant, Crevaison",2022-01-24,Autre,MCS,Assistance,1,0,0,0,0,0,2022,1
7338393,C0,F1,2021-02-22,15:04:00,375,Panne mécanique,2021-02-22,Diesel,MCS,,1,0,0,0,0,0,2021,2
5520298,C7,F49,2022-11-10,14:57:00,271,Panne mécanique,2022-11-10,Autre,MCS,Assistance,1,0,0,0,0,0,2022,11
8157872,C5,F99,2022-10-31,08:09:00,892,Panne mécanique,2022-10-31,Essence,MCS,Assistance,1,0,0,0,0,0,2022,10
8327738,C3,F10,2021-02-19,11:40:00,921,Panne mécanique,2021-02-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
7309315,C1,???,2022-09-19,14:43:00,226,Panne mécanique,2022-09-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
8284554,C0,F18,2021-07-14,20:26:00,1337,Vol / Vandalisme,2021-07-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,7
6726295,C1,F27,2022-11-19,08:10:00,1984,Accident,2022-11-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
6485140,C3,F5,2022-06-26,23:08:00,171,Panne mécanique,2022-06-26,Essence,MCS,,1,0,1,0,0,0,2022,6
5896669,C1,F1,2022-05-18,09:06:00,353,Panne mécanique,2022-05-18,Essence,MCS,,1,1,0,0,0,0,2022,5
6949341,C1,???,2022-12-05,10:24:00,1882,Panne mécanique,2022-12-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
8121435,C1,F6,2021-02-26,17:02:00,1709,Panne mécanique,2021-02-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
5902236,C11,F25,2021-02-06,11:25:00,283,Panne mécanique,2021-02-06,Essence,MCS,Assistance,1,0,0,0,1,0,2021,2
7367545,C10,F124,2021-12-14,10:07:00,1490,Panne mécanique,2021-12-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
6681334,C8,F13,2021-07-21,11:28:00,464,Panne mécanique,2021-07-21,Diesel,MCS,,1,0,0,0,0,0,2021,7
8345621,C4,F4,2021-06-13,20:02:00,447,Accident,2021-06-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
7397127,C4,F4,2022-11-14,16:44:00,171,Panne mécanique,2022-11-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
7368396,C4,F4,2022-10-19,07:30:00,471,"Clés, Carburant, Crevaison",2022-10-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
7195526,C3,???,2021-09-20,10:24:00,1430,Panne mécanique,2021-09-20,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
5666527,C23,F53,2021-03-22,16:48:00,341,Panne mécanique,2021-03-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
8073402,C3,F60,2021-10-17,11:41:00,381,Panne mécanique,2021-10-17,Essence,MCS,Assistance,1,0,1,0,0,0,2021,10
6841474,C4,F4,2022-09-24,10:01:00,417,Panne mécanique,2022-09-23,Diesel,Higgins,,1,0,0,0,0,0,2022,9
5538613,C1,F27,2021-06-10,16:09:00,710,Panne mécanique,2021-06-10,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6178717,C3,F28,2022-12-02,16:46:00,1554,Accident,2022-12-02,Essence,MCS,Assistance,1,0,1,0,0,0,2022,12
5924226,C4,F4,2021-06-16,11:22:00,1862,Panne mécanique,2021-06-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
6751695,C3,F63,2022-01-13,15:00:00,383,Accident,2021-12-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,1
7794151,C7,F12,2021-10-18,09:17:00,1285,Panne mécanique,2021-10-18,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
5718356,C1,F6,2022-11-14,17:55:00,171,"Clés, Carburant, Crevaison",2022-11-14,Diesel,MCS,,1,0,0,0,0,0,2022,11
7736397,C1,???,2021-09-20,10:22:00,484,Panne mécanique,2021-09-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
7147116,C3,F3,2022-05-03,13:40:00,916,Panne mécanique,2022-05-03,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
8442979,C4,F23,2022-11-19,01:46:00,1605,Panne mécanique,2022-11-19,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,11
8231450,C3,F7,2022-08-04,10:26:00,541,Accident,2022-08-02,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,8
7288590,C4,F8,2022-08-03,19:03:00,1219,Accident,2022-08-03,Diesel,MCS,Assistance,1,1,1,0,0,1,2022,8
8271200,C1,F0,2022-01-07,08:25:00,547,Inconnue,2022-01-07,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,1
7295993,C4,F23,2021-03-23,19:33:00,468,Panne mécanique,2021-03-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
5516910,C1,F6,2022-08-01,13:41:00,818,Panne mécanique,2022-08-01,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
6677404,C3,F37,2022-07-04,19:06:00,1155,"Clés, Carburant, Crevaison",2022-07-04,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,7
7152079,C1,F108,2022-06-13,10:05:00,1129,Panne mécanique,2022-06-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
6079219,C1,F6,2022-08-05,16:43:00,2052,Vol / Vandalisme,2022-08-05,Diesel,MCS,Assistance,0,0,0,0,0,0,2022,8
6291268,C1,F6,2022-04-11,16:17:00,1331,Panne mécanique,2022-04-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
8371850,C3,F3,2022-05-26,17:48:00,980,Panne mécanique,2022-05-26,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,5
6941442,C3,F10,2022-04-15,10:18:00,1541,Panne mécanique,2022-04-15,Diesel,Higgins,,1,1,0,0,1,0,2022,4
8176401,C3,F3,2022-12-06,09:28:00,490,"Clés, Carburant, Crevaison",2022-12-06,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,12
6935761,C1,F27,2022-01-04,10:40:00,665,Panne mécanique,2022-01-04,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,1
7727952,C0,F6,2021-06-19,15:56:00,1565,Accident,2021-06-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
5540034,C3,F3,2022-06-29,18:39:00,989,Accident,2022-06-29,Essence,MCS,Assistance,1,0,0,0,0,0,2022,6
7742823,C3,F5,2021-11-27,11:29:00,732,Panne mécanique,2021-11-27,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
6070514,C7,F21,2022-06-10,16:10:00,1948,Panne mécanique,2022-06-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
5741334,C3,F37,2021-01-19,07:45:00,316,Accident,2021-01-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
8067682,C10,F17,2022-04-25,08:22:00,1387,Autres,2022-04-25,Diesel,MCS,Assistance,0,0,0,0,0,0,2022,4
7225728,C15,F117,2021-07-12,19:28:00,1765,"Clés, Carburant, Crevaison",2021-07-12,Autre,MCS,Assistance,1,0,1,0,0,0,2021,7
6330720,C7,F21,2022-10-05,22:13:00,209,Panne mécanique,2022-10-05,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,10
8116805,C4,F14,2021-10-11,11:59:00,1099,Accident,2021-08-28,Essence,MCS,,1,0,0,0,0,0,2021,10
7045700,C8,F101,2021-07-23,10:43:00,1188,Panne mécanique,2021-07-23,Electricité,MCS,,1,0,0,0,0,0,2021,7
7636056,C4,F4,2021-04-06,11:25:00,614,Panne mécanique,2021-04-06,Essence,MCS,Assistance,0,0,0,0,0,0,2021,4
7939815,C3,F63,2022-09-22,20:02:00,413,Accident,2022-09-22,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,9
7183236,C1,F0,2021-08-01,18:46:00,875,"Clés, Carburant, Crevaison",2021-08-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6585299,C1,F1,2021-10-10,09:11:00,2027,Accident,2021-10-10,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,10
6101468,C10,F124,2022-04-26,17:19:00,831,Panne mécanique,2022-04-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
6487880,C3,F10,2022-04-24,11:07:00,1026,Accident,2022-04-24,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
6807740,C4,F65,2022-05-02,12:07:00,734,Panne mécanique,2022-05-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,5
7567846,C4,F4,2021-02-26,17:12:00,803,Panne mécanique,2021-02-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
6023576,C7,F12,2022-10-10,11:25:00,1253,"Clés, Carburant, Crevaison",2022-10-10,Autre,MCS,Assistance,1,0,0,0,0,1,2022,10
7749501,C7,F12,2021-06-11,15:21:00,1680,Accident,2021-06-01,Essence,MCS,Assistance,0,1,0,0,0,0,2021,6
7411000,C9,F15,2022-01-02,15:31:00,345,"Clés, Carburant, Crevaison",2022-01-02,Essence,MCS,Assistance,1,0,0,0,0,0,2022,1
8085654,C16,F38,2021-02-10,09:07:00,1075,Panne mécanique,2021-02-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
6167008,C4,F4,2021-06-22,10:26:00,775,Panne mécanique,2021-06-22,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,6
6052738,C4,F4,2022-07-07,20:03:00,510,"Clés, Carburant, Crevaison",2022-07-07,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
7307417,C1,,2021-11-21,21:17:00,881,Accident,2021-11-21,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
5841712,C10,F148,2021-11-04,11:36:00,1602,Panne mécanique,2021-11-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
8407470,C19,F90,2022-11-10,05:39:00,1143,Accident,2022-11-10,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,11
6457995,C4,F4,2022-08-24,20:14:00,1488,Panne mécanique,2022-08-24,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
7700857,C4,F23,2022-08-21,10:48:00,1173,Panne mécanique,2022-08-21,Diesel,Higgins,Assistance,1,0,1,0,1,0,2022,8
6043724,C1,F6,2021-03-08,14:31:00,377,Accident,2021-03-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
7356385,C3,F7,2022-09-25,11:26:00,840,Accident,2022-09-25,Essence,MCS,Assistance,1,0,1,0,1,0,2022,9
8001812,C3,???,2021-02-03,08:22:00,225,Accident,2021-02-03,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,2
8009108,C10,F135,2021-07-25,17:24:00,1856,Panne mécanique,2021-07-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,7
7487661,C4,F4,2022-07-20,12:57:00,171,Panne mécanique,2022-07-20,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
5983294,C1,F6,2021-08-06,10:21:00,1218,Panne mécanique,2021-08-06,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,8
6255503,C15,F33,2021-07-01,08:51:00,796,Accident,2021-07-01,Electricité,MCS,Assistance,1,0,0,0,0,0,2021,7
6784213,C4,F23,2021-02-09,15:09:00,887,Panne mécanique,2021-02-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
7212839,C4,F4,2021-05-25,15:23:00,499,Panne mécanique,2021-05-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,5
7816448,C0,???,2021-06-15,11:31:00,1539,Bris de glace,2021-06-15,Autre,MCS,Assistance,0,0,0,0,0,0,2021,6
7324204,C15,F173,2021-06-20,14:13:00,598,Panne mécanique,2021-06-20,Autre,MCS,Assistance,1,0,0,0,0,0,2021,6
7540065,C3,F10,2021-04-20,16:33:00,1442,Panne mécanique,2021-04-20,Essence,Higgins,Assistance,1,1,0,0,0,0,2021,4
7392589,C4,F4,2021-01-11,08:28:00,1861,Panne mécanique,2021-01-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
5840044,C26,F82,2022-11-16,08:38:00,926,Accident,2022-11-16,Essence,MCS,Assistance,1,1,0,0,0,0,2022,11
6100258,C3,F5,2022-04-17,18:28:00,765,Panne mécanique,2022-04-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,4
8439076,C1,F27,2022-08-06,09:53:00,2104,"Clés, Carburant, Crevaison",2022-08-06,Essence,MCS,,0,1,0,0,0,0,2022,8
7801573,C4,F14,2021-04-16,14:02:00,211,Panne mécanique,2021-04-16,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,4
7463963,C7,F12,2021-08-03,12:23:00,884,Panne mécanique,2021-08-03,Essence,MCS,,1,0,0,0,0,0,2021,8
7805263,C4,F4,2021-11-26,13:47:00,665,"Clés, Carburant, Crevaison",2021-11-26,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,11
5944695,C4,???,2022-08-16,21:28:00,171,Panne mécanique,2022-08-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6885693,C3,F3,2021-06-09,16:43:00,928,Panne mécanique,2021-06-09,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,6
6946509,C1,F109,2022-06-27,18:05:00,779,Panne mécanique,2022-06-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
7397017,C3,F5,2021-03-18,08:14:00,474,"Clés, Carburant, Crevaison",2021-03-18,Diesel,Higgins,,1,0,0,0,0,0,2021,3
5877585,C1,F6,2021-02-05,11:36:00,221,Accident,2021-01-29,Diesel,MCS,,1,0,0,0,0,0,2021,2
6882652,C8,F32,2021-08-02,16:04:00,827,Panne mécanique,2021-08-02,Essence,MCS,Assistance,1,0,0,0,0,0,2021,8
6468734,C9,F15,2022-06-21,23:02:00,1581,Panne mécanique,2022-06-21,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
6552945,C1,F1,2022-06-18,10:13:00,1043,Panne mécanique,2022-06-18,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,6
7217235,C4,F4,2021-10-25,10:15:00,244,"Clés, Carburant, Crevaison",2021-10-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
8064977,C1,F6,2021-04-08,08:15:00,899,Panne mécanique,2021-04-08,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,4
8353140,C1,F6,2022-09-08,08:13:00,171,Panne mécanique,2022-09-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,9
6914761,C3,F3,2022-01-24,11:10:00,2023,Panne mécanique,2022-01-24,Essence,Higgins,,1,0,0,0,0,0,2022,1
7517881,C4,F23,2022-06-22,08:48:00,797,Panne mécanique,2022-06-22,Essence,MCS,Assistance,0,0,0,0,0,0,2022,6
5676669,C4,F4,2021-02-16,21:35:00,862,Panne mécanique,2021-02-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,2
5745219,C4,F4,2021-09-28,16:46:00,322,Panne mécanique,2021-09-28,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
6459003,C4,F4,2022-12-23,12:28:00,626,Panne mécanique,2022-12-23,Diesel,MCS,Assistance,0,0,0,0,1,0,2022,12
7073489,C1,F6,2022-08-02,11:22:00,320,Accident,2022-08-02,,MCS,,1,0,0,1,1,0,2022,8
8110626,C3,F5,2021-01-25,12:27:00,1048,Panne mécanique,2021-01-25,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
5796331,C4,F4,2022-05-16,17:11:00,274,"Clés, Carburant, Crevaison",2022-05-16,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,5
8138036,C0,F6,2021-07-15,16:32:00,293,Panne mécanique,2021-07-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,7
7998108,C1,F27,2021-10-14,13:08:00,1589,Panne mécanique,2021-10-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
7484083,C4,F8,2021-02-02,11:10:00,350,Accident,2021-02-02,Essence,MCS,Assistance,1,1,1,0,0,0,2021,2
6600168,C3,F7,2021-08-10,12:57:00,1521,"Clés, Carburant, Crevaison",2021-08-10,Essence,MCS,Assistance,1,0,0,0,0,0,2021,8
6990646,C8,F40,2021-07-25,14:45:00,1441,Panne mécanique,2021-07-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
7533761,C1,F6,2021-09-10,18:04:00,245,"Clés, Carburant, Crevaison",2021-09-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
7179071,C3,???,2021-01-26,18:06:00,926,"Clés, Carburant, Crevaison",2021-01-26,GPL,MCS,Assistance,1,0,0,0,0,0,2021,1
6637904,C10,F20,2021-03-02,08:35:00,1026,Panne mécanique,2021-03-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
5880270,C4,F23,2022-04-23,14:10:00,1044,Panne mécanique,2022-04-23,,MCS,Assistance,1,0,0,1,1,0,2022,4
6008219,C4,F8,2022-07-08,13:46:00,1992,"Clés, Carburant, Crevaison",2022-07-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,7
5959908,C3,F5,2021-03-23,,174,Panne mécanique,2021-03-23,Essence,Higgins,Assistance,0,0,0,0,0,0,2021,3
7389217,C4,F4,2021-08-30,14:55:00,1969,Panne mécanique,2021-08-30,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,8
5528254,C9,F15,2021-10-11,14:42:00,984,"Clés, Carburant, Crevaison",2021-10-11,Diesel,MCS,,1,0,0,0,0,0,2021,10
8353683,C15,F33,2022-06-07,10:48:00,397,"Clés, Carburant, Crevaison",2022-06-07,Autre,MCS,Assistance,1,0,0,0,0,0,2022,6
7775616,C3,???,2021-11-08,12:20:00,805,Accident,2021-11-06,Diesel,MCS,,1,1,0,0,0,0,2021,11
5594985,C4,???,2022-03-04,12:13:00,203,Panne mécanique,2022-03-04,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,3
8158817,C1,F0,2021-06-21,10:47:00,647,"Clés, Carburant, Crevaison",2021-06-21,Essence,MCS,Assistance,1,0,0,0,0,0,2021,6
6669722,C5,F32,2022-02-15,08:01:00,1290,Panne mécanique,2022-02-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
7766209,C3,F3,2022-10-07,07:49:00,157,Accident,2022-10-07,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
7430443,C0,F27,2021-05-29,10:17:00,1176,Panne mécanique,2021-05-29,Essence,MCS,Assistance,1,0,0,0,0,0,2021,5
7477525,C4,F4,2022-07-06,23:28:00,266,"Clés, Carburant, Crevaison",2022-07-06,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,7
8152015,C4,F4,2022-08-03,09:57:00,1254,Panne mécanique,2022-08-03,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7730578,C1,F27,2022-10-26,16:08:00,708,"Clés, Carburant, Crevaison",2022-10-26,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,10
6678071,C7,F12,2022-07-08,20:24:00,219,Accident,2022-07-08,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,7
8527464,C4,F8,2022-06-04,19:40:00,1967,"Clés, Carburant, Crevaison",2022-06-04,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,6
5730019,C16,F38,2022-06-09,21:20:00,831,Panne mécanique,2022-06-09,Essence,MCS,Assistance,1,0,0,0,0,0,2022,6
8003256,C1,F27,2022-12-12,15:59:00,1686,"Clés, Carburant, Crevaison",2022-12-12,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
5974472,C4,F4,2021-01-13,21:53:00,833,Accident,2021-01-13,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
6146638,C10,F17,2021-06-25,09:59:00,606,Panne mécanique,2021-06-25,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,6
8195826,C1,F27,2022-02-15,17:35:00,706,Panne mécanique,2022-02-14,Diesel,Higgins,Assistance,0,1,0,0,0,0,2022,2
6106853,C1,F6,2021-03-22,18:51:00,500,Accident,2021-03-22,Essence,MCS,Assistance,1,0,1,0,0,0,2021,3
6895121,C10,F198,2022-09-19,15:38:00,216,Panne mécanique,2022-09-19,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
7786500,C4,F4,2021-08-08,08:41:00,1340,Panne mécanique,2021-08-08,Autre,Higgins,Assistance,1,0,0,0,0,0,2021,8
6242019,C3,F60,2022-05-02,11:36:00,346,Panne mécanique,2022-05-02,Diesel,MCS,,1,0,0,0,0,0,2022,5
6642371,C1,F6,2021-01-11,,221,Panne mécanique,2021-01-11,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,1
7755779,C4,F14,2021-03-05,11:25:00,755,Accident,2021-03-04,Essence,MCS,Assistance,1,0,0,0,0,0,2021,3
7996895,C4,F4,2022-05-21,09:26:00,174,"Clés, Carburant, Crevaison",2022-05-21,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
6094878,C3,F24,2021-04-21,17:19:00,606,Panne mécanique,2021-04-21,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,4
7925884,C9,F15,2022-07-19,15:20:00,818,Panne mécanique,2022-07-19,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
8432882,C9,F15,2022-12-12,14:18:00,406,Panne mécanique,2022-12-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
7694633,C18,F34,2022-05-25,08:43:00,1132,Accident,2022-05-17,Diesel,MCS,Assistance,0,1,1,0,0,0,2022,5
5694033,C0,F1,2021-05-27,13:59:00,812,Panne mécanique,2021-05-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
5924697,C8,F55,2022-07-25,22:13:00,585,Panne mécanique,2022-07-25,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
7045926,C4,F4,2021-07-25,19:25:00,2079,Panne mécanique,2021-07-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,7
8104808,C1,F18,2021-07-11,20:24:00,2249,Panne mécanique,2021-07-11,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,7
8207852,C1,F6,2021-12-25,19:28:00,177,Panne mécanique,2021-12-25,Essence,Higgins,Assistance,1,0,1,0,0,0,2021,12
7509265,C4,F8,2022-12-23,14:02:00,536,Panne mécanique,2022-12-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
7869914,C4,F4,2021-04-12,16:55:00,1230,Inconnue,2021-04-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,4
6540867,C1,F0,2022-04-06,11:45:00,352,Panne mécanique,2022-04-05,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,4
5780638,C10,???,2022-12-19,09:16:00,480,Panne mécanique,2022-12-19,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
7634468,C3,F5,2022-07-12,12:11:00,422,Panne mécanique,2022-07-12,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
6337605,C4,,2021-12-08,19:22:00,659,Accident,2021-12-08,Essence,MCS,Assistance,1,0,0,0,0,0,2021,12
6351747,C4,,2022-04-08,08:48:00,519,Panne mécanique,2022-04-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,4
7130143,C7,F58,2021-08-16,,730,Panne mécanique,2021-08-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
8337526,C1,F0,2022-04-06,10:42:00,1529,Panne mécanique,2022-04-06,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,4
7728306,C1,F0,2022-11-25,17:20:00,1528,Panne mécanique,2022-11-25,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
7856964,C3,F3,2022-05-14,11:02:00,1095,Panne mécanique,2022-05-14,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
6793641,C4,F4,2021-05-25,14:42:00,171,Panne mécanique,2021-05-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
8096215,C3,F5,2021-09-17,10:55:00,462,Panne mécanique,2021-09-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
7713932,C10,F17,2022-12-26,14:24:00,1558,Panne mécanique,2022-12-26,Essence,MCS,Assistance,1,1,0,0,0,0,2022,12
6506609,C3,F3,2022-06-28,11:19:00,978,Accident,2022-06-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
8133111,C3,F10,2022-04-02,11:14:00,716,"Clés, Carburant, Crevaison",2022-04-02,Essence,MCS,,1,0,0,0,0,0,2022,4
6491353,C1,F27,2022-12-09,14:36:00,818,"Clés, Carburant, Crevaison",2022-12-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
5685031,C1,F0,2021-02-19,16:11:00,1209,Panne mécanique,2021-02-19,Diesel,Higgins,Assistance,1,0,1,0,0,0,2021,2
6801573,C15,F33,2022-09-04,15:33:00,876,Panne mécanique,2022-09-04,Autre,Higgins,Assistance,1,0,1,0,0,0,2022,9
5653500,C3,F10,2022-07-31,12:48:00,1062,Accident,2022-07-31,Essence,MCS,Assistance,1,0,1,0,0,0,2022,7
6101650,C10,F17,2022-05-26,19:19:00,1320,Panne mécanique,2022-05-26,Essence,MCS,Assistance,1,0,0,0,0,0,2022,5
7775048,C10,F17,2021-08-30,13:45:00,1188,Panne mécanique,2021-08-30,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
8287856,C3,F5,2022-09-07,14:23:00,171,Panne mécanique,2022-09-07,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
7663132,C3,F10,2022-03-22,19:55:00,466,Panne mécanique,2022-03-22,Hybride,MCS,Assistance,1,0,0,0,0,0,2022,3
8063317,C1,F27,2022-11-08,20:10:00,1112,Panne mécanique,2022-11-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
5492802,C3,F10,2021-05-29,10:32:00,1360,Panne mécanique,2021-05-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
