Matricule,Date.presence,Lieu.travail,Population,Site,Type.de.contrat,Duree.travail,Temps.travail,Experience
893,2021-08-24,SITE,CAS,A,CDS,7.333333,80,33
893,2021-08-25,SITE,CAS,A,CDS,7.333333,80,34
893,2021-08-26,SITE,CAS,A,CDS,6.833333,80,35
893,2021-08-28,SITE,CAS,A,CDS,7.333333,80,36
893,2021-08-30,SITE,CAS,A,CDS,7.333333,80,37
893,2021-08-31,SITE,CAS,A,CDS,7.333333,80,38
893,2022-07-04,SITE,CAS,A,CDS,3.666666,80,39
893,2022-07-05,SITE,CAS,A,CDS,3.166666,80,40
893,2022-07-06,SITE,CAS,A,CDS,3.666666,80,41
893,2022-07-07,SITE,CAS,A,CDS,7.333333,80,42
893,2022-07-08,SITE,CAS,A,CDS,7.333333,80,43
893,2022-07-11,SITE,CAS,A,CDS,7.333333,80,44
893,2022-07-12,SITE,CAS,A,CDS,7.333333,80,45
893,2022-07-13,SITE,CAS,A,CDS,7.333333,80,46
893,2022-07-14,SITE,CAS,A,CDS,7.333333,80,47
893,2022-07-16,SITE,CAS,A,CDS,6.5,80,48
893,2022-07-17,SITE,CAS,A,CDS,6.0,80,49
893,2022-07-18,SITE,CAS,A,CDS,7.333333,80,50
893,2022-07-19,SITE,CAS,A,CDS,7.333333,80,51
893,2022-07-22,SITE,CAS,A,CDS,7.333333,80,52
893,2022-07-23,SITE,CAS,A,CDS,5.333333,80,53
893,2022-07-24,SITE,CAS,A,CDS,2.0,80,54
893,2022-07-28,SITE,CAS,A,CDS,5.5,80,55
893,2022-07-29,SITE,CAS,A,CDS,5.5,80,56
893,2022-07-30,SITE,CAS,A,CDS,7.333333,80,57
893,2022-07-31,SITE,CAS,A,CDS,7.333333,80,58
893,2022-08-01,SITE,CAS,A,CDS,7.333333,80,59
893,2022-08-04,SITE,CAS,A,CDS,7.333333,80,60
893,2022-08-05,SITE,CAS,A,CDS,7.333333,80,61
893,2022-08-08,SITE,CAS,A,CDS,7.333333,80,62
893,2022-08-09,SITE,CAS,A,CDS,7.333333,80,63
893,2022-08-10,SITE,CAS,A,CDS,7.333333,80,64
893,2022-08-12,SITE,CAS,A,CDS,7.333333,80,65
893,2022-08-13,SITE,CAS,A,CDS,7.333333,80,66
893,2022-08-14,SITE,CAS,A,CDS,5.5,80,67
893,2022-08-15,SITE,CAS,A,CDS,5.5,80,68
893,2022-08-18,SITE,CAS,A,CDS,3.666666,80,69
893,2022-08-19,SITE,CAS,A,CDS,3.666666,80,70
893,2022-08-20,SITE,CAS,A,CDS,7.333333,80,71
893,2022-08-22,SITE,CAS,A,CDS,7.333333,80,72
893,2022-08-23,SITE,CAS,A,CDS,5.5,80,73
893,2022-08-25,SITE,CAS,A,CDS,7.333333,80,74
893,2022-08-26,SITE,CAS,A,CDS,7.333333,80,75
893,2022-08-27,SITE,CAS,A,CDS,7.333333,80,76
893,2022-08-30,SITE,CAS,A,CDS,5.5,80,77
893,2022-08-31,SITE,CAS,A,CDS,5.333333,80,78
893,2022-09-01,SITE,CAS,A,CDS,2.0,80,79
893,2022-09-04,SITE,CAS,A,CDS,7.333333,80,80
893,2022-09-05,SITE,CAS,A,CDS,6.833333,80,81
893,2022-09-06,SITE,CAS,A,CDS,0.5,80,82
893,2022-09-07,SITE,CAS,A,CDS,7.333333,80,83
893,2022-09-10,SITE,CAS,A,CDS,3.666666,80,84
893,2022-09-11,SITE,CAS,A,CDS,7.333333,80,85
893,2022-09-12,SITE,CAS,A,CDS,7.333333,80,86
893,2022-09-14,SITE,CAS,A,CDS,7.333333,80,87
893,2022-09-15,SITE,CAS,A,CDS,7.333333,80,88
893,2022-09-16,SITE,CAS,A,CDS,7.333333,80,89
893,2022-09-19,SITE,CAS,A,CDS,7.166666,80,90
893,2022-09-20,SITE,CAS,A,CDS,7.333333,80,91
893,2022-09-21,SITE,CAS,A,CDS,7.333333,80,92
893,2022-09-23,SITE,CAS,A,CDS,7.333333,80,93
893,2022-09-24,SITE,CAS,A,CDS,3.666666,80,94
614,2021-01-01,TELE,CAS,A,CDI,5.5,70,2506
614,2021-01-04,TELE,CAS,A,CDI,5.833333,70,2507
614,2021-01-07,TELE,CAS,A,CDI,7.333333,70,2508
614,2021-01-08,TELE,CAS,A,CDI,7.333333,70,2509
614,2021-01-11,TELE,CAS,A,CDI,5.416666,70,2510
614,2021-01-12,TELE,CAS,A,CDI,3.666666,70,2511
614,2021-01-20,TELE,CAS,A,CDI,7.333333,70,2512
614,2021-01-21,TELE,CAS,A,CDI,7.333333,70,2513
614,2021-01-24,TELE,CAS,A,CDI,7.333333,70,2514
614,2021-01-25,TELE,CAS,A,CDI,7.333333,70,2515
614,2021-01-26,TELE,CAS,A,CDI,7.333333,70,2516
614,2021-01-27,TELE,CAS,A,CDI,3.666666,70,2517
614,2021-01-28,TELE,CAS,A,CDI,3.666666,70,2518
614,2021-01-31,TELE,CAS,A,CDI,1.75,70,2519
614,2021-02-01,TELE,CAS,A,CDI,6.25,70,2520
614,2021-02-03,TELE,CAS,A,CDI,7.333333,70,2521
614,2021-02-04,TELE,CAS,A,CDI,7.333333,70,2522
614,2021-02-16,TELE,CAS,A,CDI,7.333333,70,2523
614,2021-02-17,TELE,CAS,A,CDI,5.5,70,2524
614,2021-02-18,TELE,CAS,A,CDI,0.416666,70,2525
614,2021-02-19,TELE,CAS,A,CDI,5.883333,70,2526
614,2021-02-21,TELE,CAS,A,CDI,7.333333,70,2527
614,2021-02-22,TELE,CAS,A,CDI,1.9,70,2528
614,2021-02-23,TELE,CAS,A,CDI,3.666666,70,2529
614,2021-02-24,TELE,CAS,A,CDI,7.333333,70,2530
614,2021-02-26,TELE,CAS,A,CDI,7.083333,70,2531
614,2021-02-27,TELE,CAS,A,CDI,5.5,70,2532
614,2021-03-01,TELE,CAS,A,CDI,3.666666,70,2533
614,2021-03-02,TELE,CAS,A,CDI,5.5,70,2534
614,2021-03-05,TELE,CAS,A,CDI,7.333333,70,2535
614,2021-03-08,TELE,CAS,A,CDI,7.333333,70,2536
614,2021-03-09,TELE,CAS,A,CDI,5.8,70,2537
614,2021-03-10,TELE,CAS,A,CDI,7.333333,70,2538
614,2021-03-15,TELE,CAS,A,CDI,7.333333,70,2539
614,2021-03-18,TELE,CAS,A,CDI,2.583333,70,2540
614,2021-03-23,TELE,CAS,A,CDI,6.683333,70,2541
614,2021-03-24,TELE,CAS,A,CDI,7.333333,70,2542
614,2021-03-27,TELE,CAS,A,CDI,7.333333,70,2543
614,2021-03-28,TELE,CAS,A,CDI,5.183333,70,2544
614,2021-03-29,TELE,CAS,A,CDI,7.333333,70,2545
614,2021-04-03,TELE,CAS,A,CDI,7.333333,70,2546
614,2021-04-04,TELE,CAS,A,CDI,7.333333,70,2547
614,2021-04-06,TELE,CAS,A,CDI,5.166666,70,2548
614,2021-04-07,TELE,CAS,A,CDI,7.333333,70,2549
614,2021-04-08,TELE,CAS,A,CDI,7.333333,70,2550
614,2021-04-09,TELE,CAS,A,CDI,7.333333,70,2551
614,2021-04-12,TELE,CAS,A,CDI,5.55,70,2552
614,2021-04-13,TELE,CAS,A,CDI,7.333333,70,2553
614,2021-04-14,TELE,CAS,A,CDI,7.333333,70,2554
614,2021-04-17,TELE,CAS,A,CDI,7.333333,70,2555
614,2021-04-18,TELE,CAS,A,CDI,7.333333,70,2556
614,2021-04-19,TELE,CAS,A,CDI,7.333333,70,2557
614,2021-04-22,TELE,CAS,A,CDI,7.333333,70,2558
614,2021-04-23,TELE,CAS,A,CDI,5.333333,70,2559
614,2021-04-24,TELE,CAS,A,CDI,2.0,70,2560
614,2021-04-26,TELE,CAS,A,CDI,7.333333,70,2561
614,2021-04-28,TELE,CAS,A,CDI,7.333333,70,2562
614,2021-05-03,TELE,CAS,A,CDI,7.333333,70,2563
614,2021-05-04,TELE,CAS,A,CDI,7.333333,70,2564
614,2021-05-06,TELE,CAS,A,CDI,3.666666,70,2565
614,2021-05-07,TELE,CAS,A,CDI,3.666666,70,2566
614,2021-05-12,TELE,CAS,A,CDI,5.5,70,2567
614,2021-05-13,TELE,CAS,A,CDI,7.0,70,2568
614,2021-05-15,TELE,CAS,A,CDI,5.5,70,2569
614,2021-05-16,TELE,CAS,A,CDI,5.333333,70,2570
614,2021-05-17,TELE,CAS,A,CDI,2.0,70,2571
614,2021-05-20,TELE,CAS,A,CDI,7.333333,70,2572
614,2021-05-21,TELE,CAS,A,CDI,3.666666,70,2573
614,2021-05-25,TELE,CAS,A,CDI,7.333333,70,2574
614,2021-05-26,TELE,CAS,A,CDI,7.333333,70,2575
614,2021-05-28,TELE,CAS,A,CDI,7.333333,70,2576
614,2021-05-29,TELE,CAS,A,CDI,6.933333,70,2577
614,2021-05-30,TELE,CAS,A,CDI,7.333333,70,2578
614,2021-06-02,TELE,CAS,A,CDI,3.666666,70,2579
614,2021-06-03,TELE,CAS,A,CDI,3.666666,70,2580
614,2021-06-04,TELE,CAS,A,CDI,3.666666,70,2581
614,2021-06-10,TELE,CAS,A,CDI,7.333333,70,2582
614,2021-06-11,TELE,CAS,A,CDI,7.333333,70,2583
614,2021-06-14,TELE,CAS,A,CDI,7.333333,70,2584
614,2021-06-15,TELE,CAS,A,CDI,7.333333,70,2585
614,2021-06-16,TELE,CAS,A,CDI,7.333333,70,2586
614,2021-06-17,TELE,CAS,A,CDI,7.333333,70,2587
614,2021-06-20,TELE,CAS,A,CDI,5.5,70,2588
614,2021-06-21,TELE,CAS,A,CDI,7.333333,70,2589
614,2021-06-23,TELE,CAS,A,CDI,7.333333,70,2590
614,2021-06-24,TELE,CAS,A,CDI,7.333333,70,2591
614,2021-06-28,TELE,CAS,A,CDI,7.333333,70,2592
614,2021-06-29,TELE,CAS,A,CDI,5.5,70,2593
614,2021-06-30,TELE,CAS,A,CDI,7.333333,70,2594
614,2021-07-03,TELE,CAS,A,CDI,7.0,70,2595
614,2021-07-04,TELE,CAS,A,CDI,4.75,70,2596
614,2021-07-05,TELE,CAS,A,CDI,4.75,70,2597
614,2021-07-06,TELE,CAS,A,CDI,7.333333,70,2598
614,2021-07-08,TELE,CAS,A,CDI,7.333333,70,2599
614,2021-07-09,TELE,CAS,A,CDI,7.333333,70,2600
614,2021-07-12,TELE,CAS,A,CDI,7.333333,70,2601
614,2021-07-13,TELE,CAS,A,CDI,7.333333,70,2602
614,2021-07-16,TELE,CAS,A,CDI,7.333333,70,2603
614,2021-07-17,TELE,CAS,A,CDI,7.333333,70,2604
614,2021-07-18,TELE,CAS,A,CDI,7.333333,70,2605
614,2021-07-19,SITE,CAS,A,CDI,1.75,70,2606
614,2021-07-20,SITE,CAS,A,CDI,6.25,70,2607
614,2021-07-22,SITE,CAS,A,CDI,7.333333,70,2608
614,2021-07-23,SITE,CAS,A,CDI,7.333333,70,2609
614,2021-08-20,TELE,CAS,A,CDI,5.5,70,2610
614,2021-08-21,TELE,CAS,A,CDI,5.5,70,2611
614,2021-08-23,SITE,CAS,A,CDI,7.333333,70,2612
614,2021-08-24,SITE,CAS,A,CDI,7.333333,70,2613
614,2021-08-25,SITE,CAS,A,CDI,7.333333,70,2614
614,2021-08-26,SITE,CAS,A,CDI,1.75,70,2615
614,2021-08-27,SITE,CAS,A,CDI,6.25,70,2616
614,2021-08-30,TELE,CAS,A,CDI,3.666666,70,2617
614,2021-08-31,TELE,CAS,A,CDI,3.666666,70,2618
614,2021-09-02,TELE,CAS,A,CDI,3.666666,70,2619
614,2021-09-03,TELE,CAS,A,CDI,3.666666,70,2620
614,2021-09-06,TELE,CAS,A,CDI,7.333333,70,2621
614,2021-09-07,TELE,CAS,A,CDI,7.333333,70,2622
614,2021-09-11,TELE,CAS,A,CDI,7.333333,70,2623
614,2021-09-12,TELE,CAS,A,CDI,5.5,70,2624
614,2021-09-13,TELE,CAS,A,CDI,7.333333,70,2625
614,2021-09-15,TELE,CAS,A,CDI,5.233333,70,2626
614,2021-09-16,TELE,CAS,A,CDI,3.666666,70,2627
614,2021-09-17,TELE,CAS,A,CDI,3.666666,70,2628
614,2021-09-20,TELE,CAS,A,CDI,7.333333,70,2629
614,2021-09-22,TELE,CAS,A,CDI,7.333333,70,2630
614,2021-09-23,TELE,CAS,A,CDI,7.333333,70,2631
614,2021-09-24,TELE,CAS,A,CDI,7.333333,70,2632
614,2021-09-28,TELE,CAS,A,CDI,6.416666,70,2633
614,2021-09-29,SITE,CAS,A,CDI,7.333333,70,2634
614,2021-10-01,TELE,CAS,A,CDI,7.333333,70,2635
614,2021-10-04,TELE,CAS,A,CDI,7.333333,70,2636
614,2021-10-05,TELE,CAS,A,CDI,3.666666,70,2637
614,2021-10-06,SITE,CAS,A,CDI,3.416666,70,2638
614,2021-10-08,TELE,CAS,A,CDI,7.333333,70,2639
614,2021-10-09,TELE,CAS,A,CDI,5.5,70,2640
614,2021-10-10,TELE,CAS,A,CDI,7.333333,70,2641
614,2021-10-11,TELE,CAS,A,CDI,7.333333,70,2642
614,2021-10-12,TELE,CAS,A,CDI,6.333333,70,2643
614,2021-10-18,TELE,CAS,A,CDI,5.5,70,2644
614,2021-10-19,TELE,CAS,A,CDI,7.333333,70,2645
614,2021-10-20,SITE,CAS,A,CDI,7.333333,70,2646
614,2021-11-02,TELE,CAS,A,CDI,7.333333,70,2647
614,2021-11-03,SITE,CAS,A,CDI,7.333333,70,2648
614,2021-11-04,SITE,CAS,A,CDI,5.583333,70,2649
614,2021-11-09,TELE,CAS,A,CDI,7.333333,70,2650
614,2021-11-10,SITE,CAS,A,CDI,5.5,70,2651
614,2021-11-11,TELE,CAS,A,CDI,7.333333,70,2652
614,2021-11-15,TELE,CAS,A,CDI,3.35,70,2653
614,2021-11-16,TELE,CAS,A,CDI,3.666666,70,2654
614,2021-11-17,SITE,CAS,A,CDI,3.666666,70,2655
614,2021-11-19,SITE,CAS,A,CDI,7.333333,70,2656
614,2021-11-22,TELE,CAS,A,CDI,7.333333,70,2657
614,2021-11-23,TELE,CAS,A,CDI,7.333333,70,2658
614,2021-11-27,TELE,CAS,A,CDI,5.5,70,2659
614,2021-11-28,TELE,CAS,A,CDI,7.083333,70,2660
614,2021-11-29,TELE,CAS,A,CDI,3.666666,70,2661
614,2021-11-30,TELE,CAS,A,CDI,3.666666,70,2662
614,2021-12-03,SITE,CAS,A,CDI,7.333333,70,2663
614,2021-12-04,TELE,CAS,A,CDI,7.083333,70,2664
614,2021-12-07,TELE,CAS,A,CDI,3.666666,70,2665
614,2021-12-08,SITE,CAS,A,CDI,3.666666,70,2666
614,2021-12-09,TELE,CAS,A,CDI,5.5,70,2667
614,2021-12-10,SITE,CAS,A,CDI,5.333333,70,2668
614,2021-12-11,SITE,CAS,A,CDI,2.0,70,2669
614,2021-12-13,TELE,CAS,A,CDI,7.333333,70,2670
614,2021-12-14,TELE,CAS,A,CDI,7.333333,70,2671
614,2021-12-18,TELE,CAS,A,CDI,5.5,70,2672
614,2021-12-19,TELE,CAS,A,CDI,7.333333,70,2673
614,2021-12-20,TELE,CAS,A,CDI,7.333333,70,2674
614,2021-12-23,TELE,CAS,A,CDI,7.333333,70,2675
614,2021-12-24,SITE,CAS,A,CDI,7.333333,70,2676
614,2022-01-03,TELE,CAS,A,CDI,7.333333,70,2677
614,2022-01-04,TELE,CAS,A,CDI,7.333333,70,2678
614,2022-01-05,SITE,CAS,A,CDI,7.333333,70,2679
614,2022-01-07,SITE,CAS,A,CDI,7.333333,70,2680
614,2022-01-10,TELE,CAS,A,CDI,3.666666,70,2681
614,2022-01-11,TELE,CAS,A,CDI,3.666666,70,2682
614,2022-01-14,SITE,CAS,A,CDI,7.083333,70,2683
614,2022-01-17,TELE,CAS,A,CDI,7.333333,70,2684
614,2022-01-18,TELE,CAS,A,CDI,7.333333,70,2685
614,2022-01-21,SITE,CAS,A,CDI,5.5,70,2686
614,2022-01-22,TELE,CAS,A,CDI,5.5,70,2687
614,2022-01-23,TELE,CAS,A,CDI,7.333333,70,2688
614,2022-01-24,TELE,CAS,A,CDI,3.666666,70,2689
614,2022-01-25,TELE,CAS,A,CDI,3.666666,70,2690
614,2022-01-31,TELE,CAS,A,CDI,3.666666,70,2691
614,2022-02-01,TELE,CAS,A,CDI,3.666666,70,2692
614,2022-02-02,SITE,CAS,A,CDI,2.983333,70,2693
614,2022-02-04,SITE,CAS,A,CDI,3.666666,70,2694
614,2022-02-05,TELE,CAS,A,CDI,5.5,70,2695
614,2022-02-07,TELE,CAS,A,CDI,7.333333,70,2696
614,2022-02-08,TELE,CAS,A,CDI,7.083333,70,2697
614,2022-02-09,SITE,CAS,A,CDI,4.916666,70,2698
614,2022-02-10,TELE,CAS,A,CDI,4.583333,70,2699
614,2022-02-11,TELE,CAS,A,CDI,2.0,70,2700
614,2022-02-21,TELE,CAS,A,CDI,3.666666,70,2701
614,2022-02-22,TELE,CAS,A,CDI,3.666666,70,2702
614,2022-02-23,SITE,CAS,A,CDI,3.666666,70,2703
614,2022-02-25,SITE,CAS,A,CDI,7.333333,70,2704
614,2022-03-02,TELE,CAS,A,CDI,7.333333,70,2705
614,2022-03-03,SITE,CAS,A,CDI,7.333333,70,2706
614,2022-03-04,SITE,CAS,A,CDI,7.333333,70,2707
614,2022-03-07,TELE,CAS,A,CDI,5.5,70,2708
614,2022-03-10,TELE,CAS,A,CDI,7.333333,70,2709
614,2022-03-11,TELE,CAS,A,CDI,7.333333,70,2710
614,2022-03-18,TELE,CAS,A,CDI,3.666666,70,2711
614,2022-03-19,TELE,CAS,A,CDI,5.5,70,2712
614,2022-03-20,SITE,CAS,A,CDI,7.333333,70,2713
614,2022-03-22,TELE,CAS,A,CDI,3.1,70,2714
614,2022-03-23,TELE,CAS,A,CDI,3.666666,70,2715
614,2022-03-24,SITE,CAS,A,CDI,7.333333,70,2716
614,2022-03-25,SITE,CAS,A,CDI,5.0,70,2717
614,2022-03-28,TELE,CAS,A,CDI,7.333333,70,2718
614,2022-03-29,TELE,CAS,A,CDI,7.333333,70,2719
614,2022-03-30,TELE,CAS,A,CDI,7.333333,70,2720
614,2022-04-01,SITE,CAS,A,CDI,1.75,70,2721
614,2022-04-02,SITE,CAS,A,CDI,6.25,70,2722
614,2022-04-04,SITE,CAS,A,CDI,7.333333,70,2723
614,2022-04-05,SITE,CAS,A,CDI,7.333333,70,2724
614,2022-04-06,TELE,CAS,A,CDI,7.333333,70,2725
614,2022-04-09,TELE,CAS,A,CDI,7.333333,70,2726
614,2022-04-10,TELE,CAS,A,CDI,5.5,70,2727
614,2022-04-11,TELE,CAS,A,CDI,5.5,70,2728
614,2022-04-13,SITE,CAS,A,CDI,7.333333,70,2729
614,2022-04-14,SITE,CAS,A,CDI,4.666666,70,2730
614,2022-04-21,TELE,CAS,A,CDI,7.333333,70,2731
614,2022-04-22,SITE,CAS,A,CDI,7.333333,70,2732
614,2022-04-25,TELE,CAS,A,CDI,7.333333,70,2733
614,2022-04-26,TELE,CAS,A,CDI,3.666666,70,2734
614,2022-04-28,SITE,CAS,A,CDI,7.283333,70,2735
614,2022-04-29,SITE,CAS,A,CDI,7.333333,70,2736
614,2022-05-06,TELE,CAS,A,CDI,7.333333,70,2737
614,2022-05-07,TELE,CAS,A,CDI,7.333333,70,2738
614,2022-05-08,TELE,CAS,A,CDI,5.5,70,2739
614,2022-05-11,TELE,CAS,A,CDI,3.666666,70,2740
614,2022-05-12,TELE,CAS,A,CDI,3.833333,70,2741
614,2022-05-13,TELE,CAS,A,CDI,3.666666,70,2742
614,2022-05-18,TELE,CAS,A,CDI,6.5,70,2743
614,2022-05-20,TELE,CAS,A,CDI,7.333333,70,2744
614,2022-05-23,SITE,CAS,A,CDI,7.333333,70,2745
614,2022-05-27,SITE,CAS,A,CDI,7.333333,70,2746
614,2022-05-29,SITE,CAS,A,CDI,7.333333,70,2747
614,2022-05-30,TELE,CAS,A,CDI,5.5,70,2748
614,2022-05-31,SITE,CAS,A,CDI,6.333333,70,2749
614,2022-10-20,SITE,CAS,A,CDI,6.833333,80,2750
2096,2021-07-04,SITE,CAS,A,CDS,3.666666,80,0
2096,2021-07-07,SITE,CAS,A,CDS,3.666666,80,1
2096,2022-07-15,SITE,CAC,A,CDS,3.666666,80,2
2096,2022-07-18,SITE,CAC,A,CDS,5.5,80,3
2096,2022-07-19,SITE,CAC,A,CDS,5.5,80,4
2096,2022-07-23,SITE,CAC,A,CDS,7.333333,80,5
2096,2022-07-27,SITE,CAC,A,CDS,5.0,80,6
2096,2022-07-28,SITE,CAC,A,CDS,7.333333,80,7
2096,2022-07-30,SITE,CAC,A,CDS,7.333333,80,8
2096,2022-07-31,SITE,CAC,A,CDS,5.5,80,9
2096,2022-08-02,SITE,CAC,A,CDS,3.666666,80,10
2096,2022-08-03,SITE,CAC,A,CDS,7.333333,80,11
2096,2022-08-04,SITE,CAC,A,CDS,7.333333,80,12
2096,2022-08-08,SITE,CAC,A,CDS,7.3334,80,13
2096,2022-08-09,SITE,CAC,A,CDS,7.3334,80,14
2096,2022-08-10,SITE,CAC,A,CDS,7.333333,80,15
2096,2022-08-11,SITE,CAC,A,CDS,7.333333,80,16
2096,2022-08-13,SITE,CAC,A,CDS,7.333333,80,17
2096,2022-08-14,SITE,CAC,A,CDS,7.25,80,18
2096,2022-08-16,SITE,CAC,A,CDS,6.916666,80,19
2096,2022-08-20,SITE,CAC,A,CDS,5.5,80,20
2096,2022-08-21,SITE,CAC,A,CDS,7.333333,80,21
2096,2022-08-22,SITE,CAC,A,CDS,7.333333,80,22
2096,2022-08-23,SITE,CAC,A,CDS,5.5,80,23
2096,2022-08-26,SITE,CAC,A,CDS,7.333333,80,24
2096,2022-08-29,SITE,CAC,A,CDS,7.333333,80,25
2096,2022-08-30,SITE,CAC,A,CDS,7.333333,80,26
2096,2022-08-31,SITE,CAC,A,CDS,7.333333,80,27
385,2021-01-02,TELE,CAS,A,CDI,7.333333,70,2851
385,2021-01-03,TELE,CAS,A,CDI,5.5,70,2852
385,2021-01-04,TELE,CAS,A,CDI,3.666666,70,2853
385,2021-01-08,TELE,CAS,A,CDI,7.333333,70,2854
385,2021-01-11,TELE,CAS,A,CDI,7.333333,70,2855
385,2021-01-12,TELE,CAS,A,CDI,7.333333,70,2856
385,2021-01-14,TELE,CAS,A,CDI,7.333333,70,2857
385,2021-01-15,TELE,CAS,A,CDI,7.333333,70,2858
385,2021-01-18,TELE,CAS,A,CDI,7.333333,70,2859
385,2021-01-19,TELE,CAS,A,CDI,6.333333,70,2860
385,2021-01-20,TELE,CAS,A,CDI,7.333333,70,2861
385,2021-01-25,TELE,CAS,A,CDI,3.666666,70,2862
385,2021-01-26,TELE,CAS,A,CDI,3.666666,70,2863
385,2021-01-28,TELE,CAS,A,CDI,5.5,70,2864
385,2021-01-29,TELE,CAS,A,CDI,1.75,70,2865
385,2021-01-30,TELE,CAS,A,CDI,6.25,70,2866
385,2021-02-01,SITE,CAS,A,CDI,7.333333,70,2867
385,2021-02-02,TELE,CAS,A,CDI,1.666666,70,2868
385,2021-02-06,TELE,CAS,A,CDI,7.25,70,2869
385,2021-02-07,TELE,CAS,A,CDI,7.333333,70,2870
385,2021-02-08,TELE,CAS,A,CDI,7.333333,70,2871
385,2021-02-09,TELE,CAS,A,CDI,6.833333,70,2872
385,2021-02-11,TELE,CAS,A,CDI,5.333333,70,2873
385,2021-02-12,TELE,CAS,A,CDI,2.0,70,2874
385,2021-02-15,TELE,CAS,A,CDI,3.666666,70,2875
385,2021-02-16,TELE,CAS,A,CDI,3.666666,70,2876
385,2021-02-19,TELE,CAS,A,CDI,7.333333,70,2877
385,2021-02-20,TELE,CAS,A,CDI,5.5,70,2878
385,2021-02-22,TELE,CAS,A,CDI,7.333333,70,2879
385,2021-02-25,TELE,CAS,A,CDI,5.5,70,2880
385,2021-02-26,TELE,CAS,A,CDI,7.333333,70,2881
385,2021-02-27,TELE,CAS,A,CDI,7.333333,70,2882
385,2021-03-01,TELE,CAS,A,CDI,7.333333,70,2883
385,2021-03-04,TELE,CAS,A,CDI,7.333333,70,2884
385,2021-03-05,TELE,CAS,A,CDI,7.333333,70,2885
385,2021-03-08,TELE,CAS,A,CDI,7.333333,70,2886
385,2021-03-09,TELE,CAS,A,CDI,7.333333,70,2887
385,2021-03-11,TELE,CAS,A,CDI,3.666666,70,2888
385,2021-03-12,TELE,CAS,A,CDI,3.666666,70,2889
385,2021-03-15,TELE,CAS,A,CDI,7.333333,70,2890
385,2021-03-16,TELE,CAS,A,CDI,6.0,70,2891
385,2021-03-17,TELE,CAS,A,CDI,7.333333,70,2892
385,2021-03-21,TELE,CAS,A,CDI,5.5,70,2893
385,2021-03-22,TELE,CAS,A,CDI,5.5,70,2894
385,2021-03-26,SITE,CAS,A,CDI,1.75,70,2895
385,2021-03-27,SITE,CAS,A,CDI,6.25,70,2896
385,2021-03-29,SITE,CAS,A,CDI,6.75,70,2897
385,2021-04-01,SITE,CAS,A,CDI,1.666666,70,2898
385,2021-04-03,SITE,CAS,A,CDI,7.333333,70,2899
385,2021-04-04,SITE,CAS,A,CDI,7.333333,70,2900
385,2021-04-05,SITE,CAS,A,CDI,4.166666,70,2901
385,2021-04-06,SITE,CAS,A,CDI,5.5,70,2902
385,2021-04-09,SITE,CAS,A,CDI,7.333333,70,2903
385,2021-04-14,TELE,CAS,A,CDI,7.333333,70,2904
385,2021-04-16,TELE,CAS,A,CDI,7.333333,70,2905
385,2021-04-17,TELE,CAS,A,CDI,7.333333,70,2906
385,2021-04-23,TELE,CAS,A,CDI,7.333333,70,2907
385,2021-04-27,TELE,CAS,A,CDI,7.333333,70,2908
385,2021-04-29,TELE,CAS,A,CDI,6.75,70,2909
385,2021-04-30,TELE,CAS,A,CDI,7.333333,70,2910
385,2021-05-01,TELE,CAS,A,CDI,7.333333,70,2911
385,2021-05-02,TELE,CAS,A,CDI,7.333333,70,2912
385,2021-05-10,TELE,CAS,A,CDI,3.666666,70,2913
385,2021-05-11,TELE,CAS,A,CDI,3.666666,70,2914
385,2021-05-12,TELE,CAS,A,CDI,7.333333,70,2915
385,2021-05-14,TELE,CAS,A,CDI,7.333333,70,2916
385,2021-05-17,TELE,CAS,A,CDI,7.333333,70,2917
385,2021-05-18,TELE,CAS,A,CDI,7.333333,70,2918
385,2021-05-21,TELE,CAS,A,CDI,5.5,70,2919
385,2021-05-22,TELE,CAS,A,CDI,5.5,70,2920
385,2021-05-23,TELE,CAS,A,CDI,1.75,70,2921
385,2021-05-24,TELE,CAS,A,CDI,6.25,70,2922
385,2021-05-26,TELE,CAS,A,CDI,3.666666,70,2923
385,2021-05-28,TELE,CAS,A,CDI,6.0,70,2924
385,2021-05-31,TELE,CAS,A,CDI,7.333333,70,2925
385,2021-06-01,TELE,CAS,A,CDI,7.333333,70,2926
385,2021-06-03,SITE,CAS,A,CDI,7.333333,70,2927
385,2021-06-11,SITE,CAS,A,CDI,3.666666,70,2928
385,2021-06-14,SITE,CAS,A,CDI,5.333333,70,2929
385,2021-06-15,SITE,CAS,A,CDI,5.333333,70,2930
385,2021-06-18,SITE,CAS,A,CDI,5.333333,70,2931
385,2021-06-19,SITE,CAS,A,CDI,3.666666,70,2932
385,2021-07-04,SITE,CAS,A,CDI,7.333333,70,2933
385,2021-08-30,SITE,CAS,A,CDI,7.333333,70,2934
385,2021-08-31,SITE,CAS,A,CDI,7.333333,70,2935
385,2021-09-03,TELE,CAS,A,CDI,7.333333,70,2936
385,2021-09-05,TELE,CAS,A,CDI,5.5,70,2937
385,2021-09-06,SITE,CAS,A,CDI,1.75,70,2938
385,2021-09-07,SITE,CAS,A,CDI,6.25,70,2939
385,2021-09-09,TELE,CAS,A,CDI,7.333333,70,2940
385,2021-09-10,TELE,CAS,A,CDI,7.333333,70,2941
385,2021-09-13,TELE,CAS,A,CDI,7.333333,70,2942
